trait,snp,pval,coef,file,chr,pos,method,tissue,gwas_overlap,category
TasselPrimaryBranches,10-145197267,2.82989909603097e-172,-0.349072136822281,res.fixed_dsnps_TasselPrimaryBranches_ts_LMAD.csv,10,146539199,res.fixed,LMAD,0,Male Inflorescence
SecondaryBranchNumber,2-221069857,0,-0.00813537080837232,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,2,227164563,res.fixed,LMAD,0,other
SecondaryBranchNumber,3-77244325,0,-0.142035485771942,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,3,77495735,res.fixed,LMAD,0,other
TasselBranchLength,3-102426794,1.89592658677911e-20,-7.16222270593064,res.fixed_dsnps_TasselBranchLength_ts_Kern.csv,3,88313536,res.fixed,Kern,0,other
SecondaryBranchNumber,3-102426794,0,-0.131047655647086,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,3,88313536,res.fixed,LMAD,0,other
SecondaryBranchNumber,4-220319902,0,-0.0212293089732745,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,4,224103494,res.fixed,LMAD,0,other
SecondaryBranchNumber,5-151047097,0,-0.0193398495125931,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,5,154649715,res.fixed,LMAD,0,other
SecondaryBranchNumber,6-147705561,0,0.00762933594173114,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,6,151569802,res.fixed,LMAD,0,other
SecondaryBranchNumber,7-173914142,0,0.103744764461431,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,7,179400395,res.fixed,LMAD,0,other
SecondaryBranchNumber,8-135868164,0,-0.0459111898278733,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,8,140300526,res.fixed,LMAD,0,other
SecondaryBranchNumber,8-135868164,4.91533032989845e-274,-0.0264553157208469,res.fixed_dsnps_SecondaryBranchNumber_ts_L3Tip.csv,8,140300526,res.fixed,L3Tip,0,other
SecondaryBranchNumber,10-19178216,0,-0.0278034808741307,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,10,19607736,res.fixed,LMAD,0,other
SecondaryBranchNumber,1-28459675,0,0.0587622743654399,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAD.csv,1,28651325,res.fixed,LMAD,0,other
SecondaryBranchNumber,1-176623031,5.99389197726099e-28,-0.166567195043817,res.fixed_dsnps_SecondaryBranchNumber_ts_LMAN.csv,1,178555733,res.fixed,LMAN,0,other
X.835..dehydroascorbic.acid..1..16.863,7-28366545,2.60625619162524e-113,0.000197894857686075,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,7,29503963,res.fixed,L3Base,213536,Metabolite
SecondaryBranchNumber,7-28366545,1.76712566386434e-198,-0.0131833812166619,res.fixed_dsnps_SecondaryBranchNumber_ts_GShoot.csv,7,29503963,res.fixed,GShoot,0,other
DaysToTassel,7-28366545,3.10301693390835e-280,0.240960856905733,res.fixed_dsnps_DaysToTassel_ts_Kern.csv,7,29503963,res.fixed,Kern,0,Flowering Time
SeedSetLength,2-172677418,4.72665511331252e-60,-1.72900904159948,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,2,176871835,res.fixed,Kern,11616,other
SeedSetLength,2-172677418,1.24667504405133e-50,-1.09000250012816,res.fixed_dsnps_SeedSetLength_ts_GShoot.csv,2,176871835,res.fixed,GShoot,11616,other
SeedSetLength,2-172677418,4.18140610976224e-65,-1.79260840397188,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,2,176871835,res.fixed,GRoot,11616,other
SeedSetLength,2-172677418,8.72856724452751e-42,-2.94017375438258,res.fixed_dsnps_SeedSetLength_ts_LMAN.csv,2,176871835,res.fixed,LMAN,11616,other
SeedSetLength,2-172677418,5.8947294629346e-51,0.341658021488408,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,2,176871835,res.fixed,L3Base,11616,other
SeedSetLength,4-226996188,4.72665511331252e-60,0.502316391073606,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,4,231450040,res.fixed,Kern,0,other
SeedSetLength,4-226996188,5.8947294629346e-51,0.174726400471325,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,4,231450040,res.fixed,L3Base,0,other
SeedSetLength,4-226996188,4.18140610976224e-65,1.14880423944868,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,4,231450040,res.fixed,GRoot,0,other
SeedSetLength,9-86798023,1.24667504405133e-50,1.80012042653116,res.fixed_dsnps_SeedSetLength_ts_GShoot.csv,9,89131701,res.fixed,GShoot,0,other
SeedSetLength,9-86798023,5.8947294629346e-51,0.723523427234835,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,9,89131701,res.fixed,L3Base,0,other
SeedSetLength,9-86798023,4.18140610976224e-65,1.40574446150726,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,9,89131701,res.fixed,GRoot,0,other
SeedSetLength,9-150123025,5.8947294629346e-51,-1.05480890925891,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,9,152992452,res.fixed,L3Base,11692,other
EarLength,9-150123025,1.46306401503617e-130,-1.77546519271395,res.fixed_dsnps_EarLength_ts_Kern.csv,9,152992452,res.fixed,Kern,1537,Female Inflorescence
SeedSetLength,9-150123025,4.18140610976224e-65,-1.9381739968197,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,9,152992452,res.fixed,GRoot,11692,other
SeedSetLength,9-150123025,4.72665511331252e-60,-1.07900178819258,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,9,152992452,res.fixed,Kern,11692,other
SeedSetLength,9-150123025,8.72856724452751e-42,-2.19229873095671,res.fixed_dsnps_SeedSetLength_ts_LMAN.csv,9,152992452,res.fixed,LMAN,11692,other
SeedSetLength,9-150123025,1.26036941361468e-45,-2.73476713372475,res.fixed_dsnps_SeedSetLength_ts_L3Tip.csv,9,152992452,res.fixed,L3Tip,11692,other
SeedSetLength,2-190287079,1.24667504405133e-50,0.767275011289979,res.fixed_dsnps_SeedSetLength_ts_GShoot.csv,2,195362269,res.fixed,GShoot,0,other
X.938..nicotinic.acid..10.27,2-192777042,0,6.91777564898278e-06,res.fixed_dsnps_X.938..nicotinic.acid..10.27_ts_LMAN.csv,2,197868657,res.fixed,LMAN,0,Metabolite
SeedSetLength,2-192777042,3.90793404583962e-168,0.109720791153625,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,2,197868657,res.fixed,LMAD,0,other
EarLength,2-192777042,1.0618009122011e-109,1.12653868839535,res.fixed_dsnps_EarLength_ts_L3Base.csv,2,197868657,res.fixed,L3Base,0,Female Inflorescence
SeedSetLength,2-192777042,1.24667504405133e-50,1.06277319098679,res.fixed_dsnps_SeedSetLength_ts_GShoot.csv,2,197868657,res.fixed,GShoot,0,other
SeedSetLength,2-192777042,4.18140610976224e-65,1.16781138643044,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,2,197868657,res.fixed,GRoot,0,other
SeedSetLength,3-190775670,1.24667504405133e-50,2.00680389570621,res.fixed_dsnps_SeedSetLength_ts_GShoot.csv,3,193628201,res.fixed,GShoot,0,other
SeedSetLength,3-217535172,4.18140610976224e-65,3.26913112290739,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,3,221060794,res.fixed,GRoot,0,other
SeedSetLength,3-217535172,5.8947294629346e-51,2.43891832057585,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,3,221060794,res.fixed,L3Base,0,other
SeedSetLength,3-217535172,1.24667504405133e-50,3.21570517956512,res.fixed_dsnps_SeedSetLength_ts_GShoot.csv,3,221060794,res.fixed,GShoot,0,other
EarLength,1-9527639,1.46306401503617e-130,0.981257069491532,res.fixed_dsnps_EarLength_ts_Kern.csv,1,9589341,res.fixed,Kern,0,Female Inflorescence
SeedSetLength,1-9527639,4.72665511331252e-60,1.60550657849315,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,1,9589341,res.fixed,Kern,0,other
EarLength,1-9527639,1.0618009122011e-109,0.279993614290776,res.fixed_dsnps_EarLength_ts_L3Base.csv,1,9589341,res.fixed,L3Base,0,Female Inflorescence
SeedSetLength,1-9527639,5.8947294629346e-51,1.09092472711736,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,1,9589341,res.fixed,L3Base,0,other
SeedSetLength,1-271747848,4.72665511331252e-60,1.67615635452932,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,1,276419085,res.fixed,Kern,0,other
EarLength,2-119253760,1.46306401503617e-130,-1.80880944163333,res.fixed_dsnps_EarLength_ts_Kern.csv,2,122590533,res.fixed,Kern,0,Female Inflorescence
NumberofTilleringPlants,2-119253760,2.61758168644954e-109,-0.00969715281816885,res.fixed_dsnps_NumberofTilleringPlants_ts_LMAN.csv,2,122590533,res.fixed,LMAN,0,other
SeedSetLength,2-119253760,4.72665511331252e-60,-1.2592025785589,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,2,122590533,res.fixed,Kern,11606,other
EarRankNumber,2-119253760,8.11141368534262e-164,-0.191254540185134,res.fixed_dsnps_EarRankNumber_ts_LMAN.csv,2,122590533,res.fixed,LMAN,0,Female Inflorescence
EarRankNumber,2-119253760,0,-0.0973137146162834,res.fixed_dsnps_EarRankNumber_ts_Kern.csv,2,122590533,res.fixed,Kern,0,Female Inflorescence
SeedSetLength,2-210358738,4.72665511331252e-60,0.589823523492809,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,2,216552040,res.fixed,Kern,0,other
SeedSetLength,4-2929116,4.72665511331252e-60,1.04969733231393,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,4,3500374,res.fixed,Kern,0,other
EarLength,4-2929116,1.46306401503617e-130,1.4222664145156,res.fixed_dsnps_EarLength_ts_Kern.csv,4,3500374,res.fixed,Kern,0,Female Inflorescence
X.6508..quinic.acid..17.076..s100,6-112578931,2.20372689848469e-49,-0.000547831903584266,res.fixed_dsnps_X.6508..quinic.acid..17.076..s100_ts_LMAD.csv,6,116266780,res.fixed,LMAD,0,Metabolite
SeedSetLength,8-119901316,5.8947294629346e-51,0.693451029042853,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,8,123417233,res.fixed,L3Base,0,other
SeedSetLength,8-119901316,4.72665511331252e-60,1.16013233441621,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,8,123417233,res.fixed,Kern,0,other
SeedSetLength,9-144443796,4.72665511331252e-60,-2.49320655760929,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,9,146992760,res.fixed,Kern,0,other
SeedSetLength,10-67801643,4.72665511331252e-60,0.635448141735085,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,10,67033167,res.fixed,Kern,0,other
SeedSetLength,10-86186914,4.72665511331252e-60,2.08367259155528,res.fixed_dsnps_SeedSetLength_ts_Kern.csv,10,86209756,res.fixed,Kern,11701,other
SeedSetLength,1-9613292,8.72856724452751e-42,-1.68859747013824,res.fixed_dsnps_SeedSetLength_ts_LMAN.csv,1,9688682,res.fixed,LMAN,0,other
SeedSetLength,1-9613292,4.18140610976224e-65,-1.29440867421636,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,1,9688682,res.fixed,GRoot,0,other
SeedSetLength,1-9613292,5.8947294629346e-51,-0.00503859189856138,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,1,9688682,res.fixed,L3Base,0,other
TotalKernelNum,2-119168555,7.13539776478132e-26,0.447934311412218,res.fixed_dsnps_TotalKernelNum_ts_L3Tip.csv,2,122505335,res.fixed,L3Tip,0,Seed Traits
TotalKernelNum,2-119168555,2.44182595154039e-19,0.349044423346079,res.fixed_dsnps_TotalKernelNum_ts_L3Base.csv,2,122505335,res.fixed,L3Base,0,Seed Traits
TotalKernelNum,2-119168555,1.01310217729986e-82,0.326489903486323,res.fixed_dsnps_TotalKernelNum_ts_LMAN.csv,2,122505335,res.fixed,LMAN,0,Seed Traits
SeedSetLength,2-163843964,5.8947294629346e-51,1.44960622132488,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,2,167884493,res.fixed,L3Base,0,other
SeedSetLength,4-231666146,5.8947294629346e-51,1.77914999786354,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,4,236199910,res.fixed,L3Base,0,other
SeedSetLength,5-96253639,5.8947294629346e-51,1.82581403823715,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,5,98700922,res.fixed,L3Base,0,other
SeedSetLength,8-3294793,1.26036941361468e-45,2.84565160593338,res.fixed_dsnps_SeedSetLength_ts_L3Tip.csv,8,3525508,res.fixed,L3Tip,0,other
SeedSetLength,8-3294793,4.18140610976224e-65,1.33629872201574,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,8,3525508,res.fixed,GRoot,0,other
SeedSetLength,8-118045713,4.18140610976224e-65,-0.887761531406245,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,8,121480594,res.fixed,GRoot,0,other
SeedSetLength,8-118045713,5.8947294629346e-51,-0.719676844412406,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,8,121480594,res.fixed,L3Base,0,other
SeedSetLength,9-105874358,5.8947294629346e-51,-1.08646984400383,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,9,108213668,res.fixed,L3Base,0,other
SeedSetLength,9-105874358,4.18140610976224e-65,-2.28633836901923,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,9,108213668,res.fixed,GRoot,0,other
SeedSetLength,10-83548008,5.8947294629346e-51,-1.08359250489375,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,10,83362677,res.fixed,L3Base,0,other
SeedSetLength,10-108800745,5.8947294629346e-51,-0.610525575413294,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,10,109585309,res.fixed,L3Base,0,other
SeedSetLength,2-172520466,1.26036941361468e-45,2.46376248233771,res.fixed_dsnps_SeedSetLength_ts_L3Tip.csv,2,176708159,res.fixed,L3Tip,0,other
SeedSetLength,2-172520466,5.8947294629346e-51,0.88697014087253,res.fixed_dsnps_SeedSetLength_ts_L3Base.csv,2,176708159,res.fixed,L3Base,0,other
SeedSetLength,2-210435372,4.18140610976224e-65,-0.758738977789962,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,2,216593307,res.fixed,GRoot,0,other
TotalSeedWeight,2-210435372,1.71859891553432e-94,-0.126094390759023,res.fixed_dsnps_TotalSeedWeight_ts_L3Tip.csv,2,216593307,res.fixed,L3Tip,0,Seed Traits
SeedSetLength,5-18692740,3.90793404583962e-168,-1.47279324611572,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,5,19148562,res.fixed,LMAD,0,other
X.311..citric.acid..16.615..s100,6-44740463,4.7818289994983e-88,-0.000194543939432562,res.fixed_dsnps_X.311..citric.acid..16.615..s100_ts_LMAN.csv,6,46337979,res.fixed,LMAN,0,Metabolite
SeedSetLength,1-23587454,3.90793404583962e-168,-0.846993237048006,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,1,23984241,res.fixed,LMAD,0,other
SeedSetLength,1-39640650,3.90793404583962e-168,-2.41650983198264,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,1,39996390,res.fixed,LMAD,0,other
SeedSetLength,1-72352324,3.90793404583962e-168,0.604488335175866,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,1,73695751,res.fixed,LMAD,0,other
SeedSetLength,1-218730576,3.90793404583962e-168,0.316053900342918,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,1,221902741,res.fixed,LMAD,0,other
SeedSetLength,1-233259282,3.90793404583962e-168,1.08555668913335,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,1,236802118,res.fixed,LMAD,0,other
SeedSetLength,2-146007889,3.90793404583962e-168,-0.383054731234713,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,2,149896752,res.fixed,LMAD,0,other
SeedSetLength,2-149215447,3.90793404583962e-168,-1.90261616250696,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,2,153162722,res.fixed,LMAD,0,other
SeedSetLength,2-232655601,3.90793404583962e-168,-0.87831475447827,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,2,238893296,res.fixed,LMAD,0,other
SeedSetLength,3-62385377,3.90793404583962e-168,-1.25172723671412,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,3,62446309,res.fixed,LMAD,0,other
SeedSetLength,3-192335467,3.90793404583962e-168,0.885386629839845,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,3,195226720,res.fixed,LMAD,0,other
SeedSetLength,4-224182875,3.90793404583962e-168,-0.819438906445598,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,4,227957176,res.fixed,LMAD,0,other
StandCount,5-2521764,2.49615627981071e-27,-0.045042565907872,res.fixed_dsnps_StandCount_ts_LMAD.csv,5,2607933,res.fixed,LMAD,0,other
SeedSetLength,5-2521764,3.90793404583962e-168,-1.48977706031703,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,5,2607933,res.fixed,LMAD,0,other
SeedSetLength,5-2521764,4.18140610976224e-65,-1.31188442656326,res.fixed_dsnps_SeedSetLength_ts_GRoot.csv,5,2607933,res.fixed,GRoot,0,other
EarLength,5-2521764,1.14541426950251e-88,-2.03010445737079,res.fixed_dsnps_EarLength_ts_LMAD.csv,5,2607933,res.fixed,LMAD,0,Female Inflorescence
X.2724705..1.6.anhydro.glucose..15.326,5-83744875,0,4.03247398438973e-05,res.fixed_dsnps_X.2724705..1.6.anhydro.glucose..15.326_ts_Kern.csv,5,85977353,res.fixed,Kern,0,Metabolite
SeedSetLength,5-83744875,3.90793404583962e-168,-0.817684763967397,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,5,85977353,res.fixed,LMAD,0,other
X.444266..maleic.acid..10.323,5-202540791,1.04509931284323e-151,1.30200620556469e-06,res.fixed_dsnps_X.444266..maleic.acid..10.323_ts_GShoot.csv,5,207922194,res.fixed,GShoot,0,Metabolite
X.444266..maleic.acid..10.323,5-202540791,2.2032860092858e-65,4.02084864798874e-06,res.fixed_dsnps_X.444266..maleic.acid..10.323_ts_GRoot.csv,5,207922194,res.fixed,GRoot,0,Metabolite
X.444266..maleic.acid..10.323,5-202540791,0,2.17889222743245e-06,res.fixed_dsnps_X.444266..maleic.acid..10.323_ts_L3Base.csv,5,207922194,res.fixed,L3Base,0,Metabolite
SeedSetLength,5-209408027,3.90793404583962e-168,-0.522546404059519,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,5,215122236,res.fixed,LMAD,0,other
SeedSetLength,7-6992636,3.90793404583962e-168,-0.991312048993709,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,7,7373751,res.fixed,LMAD,0,other
EarLength,7-6992636,1.14541426950251e-88,-1.11803748127369,res.fixed_dsnps_EarLength_ts_LMAD.csv,7,7373751,res.fixed,LMAD,0,Female Inflorescence
SeedSetLength,8-70187671,3.90793404583962e-168,-0.0568736258267063,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,8,71773651,res.fixed,LMAD,0,other
TotalKernelNum,8-79495558,1.01310217729986e-82,0.107392307817239,res.fixed_dsnps_TotalKernelNum_ts_LMAN.csv,8,81446796,res.fixed,LMAN,0,Seed Traits
TotalKernelNum,8-79495558,4.40790776773791e-26,0.364543193783996,res.fixed_dsnps_TotalKernelNum_ts_GRoot.csv,8,81446796,res.fixed,GRoot,0,Seed Traits
SeedSetLength,8-144866992,3.90793404583962e-168,-0.528902196481861,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,8,149646217,res.fixed,LMAD,0,other
SeedSetLength,9-96583468,3.90793404583962e-168,-0.839637197727379,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,9,98943936,res.fixed,LMAD,0,other
SeedSetLength,9-99056876,3.90793404583962e-168,0.167914917621979,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,9,101464280,res.fixed,LMAD,0,other
SeedSetLength,10-148074672,3.90793404583962e-168,0.872883398900929,res.fixed_dsnps_SeedSetLength_ts_LMAD.csv,10,149391193,res.fixed,LMAD,0,other
SouthernLeafBlight,1-22465405,5.60698494960958e-47,-0.0603263768352348,res.fixed_dsnps_SouthernLeafBlight_ts_L3Base.csv,1,22816532,res.fixed,L3Base,0,other
SouthernLeafBlight,1-22465405,1.22205427653809e-109,-0.0511681486872657,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,1,22816532,res.fixed,GRoot,0,other
SouthernLeafBlight,1-188104357,1.10853314233115e-42,-0.117435803213013,res.fixed_dsnps_SouthernLeafBlight_ts_GShoot.csv,1,190273949,res.fixed,GShoot,0,other
SouthernLeafBlight,1-188104357,1.22205427653809e-109,-0.00880000458550732,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,1,190273949,res.fixed,GRoot,0,other
SouthernLeafBlight,1-188104357,9.71746196394905e-52,-0.0330055733958022,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,1,190273949,res.fixed,LMAN,0,other
SouthernLeafBlight,1-188104357,5.60698494960958e-47,-0.0503571408246059,res.fixed_dsnps_SouthernLeafBlight_ts_L3Base.csv,1,190273949,res.fixed,L3Base,0,other
SouthernLeafBlight,1-188104357,9.65257372816447e-50,-0.0492090225107378,res.fixed_dsnps_SouthernLeafBlight_ts_LMAD.csv,1,190273949,res.fixed,LMAD,0,other
SouthernLeafBlight,3-159063619,9.71746196394905e-52,0.0940165161428697,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,3,160605495,res.fixed,LMAN,11819,other
SouthernLeafBlight,3-159063619,1.22205427653809e-109,0.0974463169209763,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,3,160605495,res.fixed,GRoot,11819,other
SouthernLeafBlight,3-165235705,1.22205427653809e-109,0.0276389807241369,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,3,167846804,res.fixed,GRoot,0,other
SouthernLeafBlight,3-208563804,1.22205427653809e-109,0.11320661108071,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,3,212052732,res.fixed,GRoot,0,other
SouthernLeafBlight,3-208563804,9.71746196394905e-52,0.0614025097406678,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,3,212052732,res.fixed,LMAN,0,other
SouthernLeafBlight,3-208693191,1.22205427653809e-109,-0.0216065461829285,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,3,212183608,res.fixed,GRoot,0,other
SouthernLeafBlight,3-208693191,9.71746196394905e-52,-0.086060542408647,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,3,212183608,res.fixed,LMAN,0,other
SouthernLeafBlight,3-214451414,1.22205427653809e-109,0.00316625872303562,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,3,218141213,res.fixed,GRoot,0,other
SouthernLeafBlight,3-214451414,1.10853314233115e-42,0.108382424425095,res.fixed_dsnps_SouthernLeafBlight_ts_GShoot.csv,3,218141213,res.fixed,GShoot,0,other
SouthernLeafBlight,3-214451414,2.06094510278364e-39,-0.0347999359839739,res.fixed_dsnps_SouthernLeafBlight_ts_Kern.csv,3,218141213,res.fixed,Kern,0,other
SouthernLeafBlight,3-214451414,9.71746196394905e-52,0.0998034698785875,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,3,218141213,res.fixed,LMAN,0,other
SouthernLeafBlight,4-145966950,9.71746196394905e-52,0.0781633963379783,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,4,149297503,res.fixed,LMAN,0,other
SouthernLeafBlight,4-145966950,1.22205427653809e-109,0.0736654279148102,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,4,149297503,res.fixed,GRoot,0,other
SouthernLeafBlight,4-145966950,9.65257372816447e-50,0.0401255940695585,res.fixed_dsnps_SouthernLeafBlight_ts_LMAD.csv,4,149297503,res.fixed,LMAD,0,other
SouthernLeafBlight,4-145966950,1.10853314233115e-42,0.0773766688956903,res.fixed_dsnps_SouthernLeafBlight_ts_GShoot.csv,4,149297503,res.fixed,GShoot,0,other
SouthernLeafBlight,4-145966950,2.06094510278364e-39,0.0755918095042667,res.fixed_dsnps_SouthernLeafBlight_ts_Kern.csv,4,149297503,res.fixed,Kern,0,other
SouthernLeafBlight,4-146153129,5.60698494960958e-47,-0.100336377496004,res.fixed_dsnps_SouthernLeafBlight_ts_L3Base.csv,4,149491599,res.fixed,L3Base,0,other
SouthernLeafBlight,4-146153129,1.22205427653809e-109,-0.0939378171688564,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,4,149491599,res.fixed,GRoot,0,other
SouthernLeafBlight,4-146153129,9.71746196394905e-52,-0.100213889002448,res.fixed_dsnps_SouthernLeafBlight_ts_LMAN.csv,4,149491599,res.fixed,LMAN,0,other
SouthernLeafBlight,4-216903230,1.22205427653809e-109,-0.010258696706377,res.fixed_dsnps_SouthernLeafBlight_ts_GRoot.csv,4,220475758,res.fixed,GRoot,0,other
