snps_for_medi,medi,coef,file,method,tissue,trait,seq,Pos
3-42712095,GRMZM2G122443,-0.11818963219695,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,42194949
3-45260891,GRMZM2G122443,-0.0584114322397105,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,44804240
3-59256167,GRMZM2G122443,-0.131335064951886,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,59302349
3-67359776,GRMZM2G122443,0.0414993608723518,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,67578123
3-75052380,GRMZM2G122443,-0.139867271809169,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,75313065
3-75052380,GRMZM6G911845,-0.188866720625287,res.fixed_indirect_X.642609..trans.caftaric.acid.2..25.529_ts_L3Tip.csv,res.fixed,L3Tip,X.642609..trans.caftaric.acid.2..25.529,3,75313065
3-98102753,GRMZM2G122443,0.136652964089351,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,100974630
3-98079328,GRMZM2G122443,0.00326383100122999,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,100998047
3-98075516,GRMZM2G122443,0.0374642961944824,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,101015819
3-127995454,GRMZM2G122443,-0.182026185704685,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,128510259
3-129784981,GRMZM2G122443,-0.186362518063839,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,130287952
3-137327331,GRMZM2G122443,0.00667535068422225,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,137968238
3-139898058,GRMZM2G122443,-0.0177741326099814,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,140592343
3-146196338,GRMZM2G122443,-0.201836660755608,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,147312144
5-96937402,GRMZM2G122443,0.0482252750699972,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,5,99413638
5-97307776,GRMZM2G122443,-0.0858202404632479,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,5,99777546
6-146347526,GRMZM2G122443,0.109487138234153,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,6,150195708
9-136815420,GRMZM2G122443,-0.0759935100449059,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,9,139139929
9-152129732,GRMZM2G122443,-0.19307873758877,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,9,155077660
10-140433848,GRMZM2G122443,-0.200604788050043,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,10,141674263
1-68983133,GRMZM2G179679,-0.197837232860837,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,1,70171357
1-255481269,GRMZM2G179679,-0.0291316952418663,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,1,259924798
3-47175101,GRMZM2G179679,-0.134274272918936,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,3,46946251
4-9762747,GRMZM2G179679,-0.294375112222111,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,4,10617727
4-194700096,GRMZM2G179679,-0.191086638978886,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,4,198799315
4-194700096,GRMZM2G076989,-0.0964184820342531,res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_L3Base.csv,res.fixed,L3Base,X.738..L.glutamine.2..14.083,4,198799315
6-83648453,GRMZM2G179679,-0.249409151684621,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,6,86594858
8-14017998,GRMZM2G179679,-0.424049493140215,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,8,14394178
9-144349165,GRMZM2G179679,-0.329074153444193,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,9,146893814
10-13180033,GRMZM2G179679,-0.0614270344483128,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Base.csv,res.fixed,L3Base,X.1001..phenethylamine..13.742,10,13331534
1-44653691,GRMZM2G466848,-0.0715666295167754,res.fixed_indirect_X.444212..trans.aconitic.acid..15.842..s100_ts_L3Base.csv,res.fixed,L3Base,X.444212..trans.aconitic.acid..15.842..s100,1,44840570
1-249372282,GRMZM2G061922,-0.281138528182299,res.fixed_indirect_X.5280450..linoleic.acid..20.399_ts_GRoot.csv,res.fixed,GRoot,X.5280450..linoleic.acid..20.399,1,253162796
3-110524465,GRMZM2G026470,-0.233261715958735,res.fixed_indirect_X.6255..maltose..2..24.915_ts_L3Tip.csv,res.fixed,L3Tip,X.6255..maltose..2..24.915,3,96422325
4-18032772,GRMZM2G075562,-0.194172220152307,res.fixed_indirect_Spikelets.MainSpike_ts_L3Tip.csv,res.fixed,L3Tip,Spikelets.MainSpike,4,19185637
1-168715949,GRMZM2G108514,-0.152730583867379,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,1,170453937
2-27211898,GRMZM2G108514,0.073292993351205,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,2,27971160
2-177838581,GRMZM2G075562,-0.081285079959461,res.fixed_indirect_Spikelets.MainSpike_ts_L3Tip.csv,res.fixed,L3Tip,Spikelets.MainSpike,2,182614668
2-177838581,GRMZM2G108514,-0.129194304725943,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,2,182614668
3-227628966,GRMZM2G108514,-0.170040660141355,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,3,231456077
4-203854364,GRMZM2G108514,-0.137356632867738,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,4,208148774
5-188344913,GRMZM2G108514,-0.274507866888513,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,5,193258639
6-141767640,GRMZM2G108514,-0.191105699472958,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,6,145694442
8-114589787,GRMZM2G108514,-0.127876223372854,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,117814327
8-142011515,GRMZM2G108514,0.145083070203756,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,146670742
1-243825742,GRMZM5G819919,-0.13267875593003,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,1,247430513
1-251444604,GRMZM5G819919,-0.0102766437662736,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,1,255510852
1-252583478,GRMZM5G819919,0.0525205104360162,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,1,256729647
2-24295763,GRMZM5G819919,0.0563771834555281,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,2,24963406
4-114651530,GRMZM5G819919,0.0889615162034941,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,4,118259548
4-170615530,GRMZM5G819919,-0.137107586160295,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,4,173598613
4-205280264,GRMZM5G819919,-0.117040353676293,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,4,209656437
6-149318151,GRMZM5G819919,-0.157290985246355,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,6,153208287
6-153809845,GRMZM5G819919,0.077807007349053,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,6,157794881
7-50070854,GRMZM5G819919,-0.240148238486439,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,7,51665776
7-100838859,GRMZM5G819919,0.0924882154216953,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,7,103984683
8-20984089,GRMZM5G819919,0.0965785498598529,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,21657270
8-23414448,GRMZM5G819919,-0.126350175092256,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,24154178
8-24246772,GRMZM5G819919,-0.0935724756550926,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,25016462
8-38854499,GRMZM5G819919,-0.0872476476581113,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,39985221
8-65881897,GRMZM5G819919,-0.109386528711846,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,67444579
8-107324375,GRMZM5G819919,0.0613659658017151,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,8,110257050
10-2851008,GRMZM5G819919,0.0525425149432806,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,10,2438970
10-2865328,GRMZM5G819919,-0.256853799806451,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,10,2451399
10-2969567,GRMZM5G819919,-0.222236195540684,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,10,2525128
10-62713007,GRMZM5G819919,-0.167426515855572,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_L3Tip.csv,res.fixed,L3Tip,X.1001..phenethylamine..13.742,10,61931683
1-1945810,GRMZM2G305060,-0.0344749193189385,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,2011917
1-51294050,GRMZM2G305060,0.00812313234551772,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,51731923
1-76838666,GRMZM2G305060,-0.0080064727780846,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,78339790
1-78111868,GRMZM2G305060,-0.100249922729458,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,79600366
1-82045482,GRMZM2G305060,0.0252963260358063,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,83671527
1-89210424,GRMZM2G305060,0.021767730638344,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,91179373
1-139864840,GRMZM2G429759,0.125706578648879,res.fixed_indirect_TotalKernelVolume_ts_LMAN.csv,res.fixed,LMAN,TotalKernelVolume,1,142096166
1-139864840,GRMZM2G305060,0.0338109313474392,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,142096166
1-176284049,GRMZM2G305060,0.00847478509102943,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,178180938
1-206414116,GRMZM2G305060,0.0438012637447927,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,209195732
1-223511812,GRMZM2G305060,-0.0228826433390113,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,227013715
1-227217804,GRMZM2G305060,-0.0555219372872872,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,230767704
1-248046613,GRMZM2G305060,-0.0156057339751239,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,251969179
1-272640497,GRMZM2G305060,-0.0842374187981986,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,277356362
1-272872068,GRMZM2G305060,-0.0283657838569878,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,277607154
1-287257360,GRMZM2G305060,0.00415997706417211,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,292374755
1-296928305,GRMZM2G305060,-0.0120798882785894,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,1,302330864
2-2996778,GRMZM2G305060,-0.0349453443012585,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,3000648
2-29585897,GRMZM2G305060,-0.0857238503122822,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,30366455
2-46535275,GRMZM2G305060,-0.0930953028515855,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,47804927
2-50277205,GRMZM2G305060,-0.0669541602383048,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,51595307
2-50704387,GRMZM2G305060,-0.0158325743003821,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,52118016
2-50757061,GRMZM2G305060,0.0622752522288949,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,52149161
2-76860807,GRMZM2G305060,0.0141736361971957,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,78200176
2-101282640,GRMZM2G305060,-0.105505926904326,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,103532800
2-110303668,GRMZM2G305060,0.0369380741772507,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,112806295
2-114903386,GRMZM2G305060,-0.0882666552456328,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,117531943
2-144120806,GRMZM2G305060,0.0239969083803136,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,147985649
2-159220894,GRMZM2G305060,0.00833772267201722,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,163217663
2-161843465,GRMZM2G305060,-0.0347873588686969,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,165798338
2-161843465,GRMZM2G082346,0.0816866756897288,res.fixed_indirect_X.1060..pyruvic.acid..6.714_ts_L3Tip.csv,res.fixed,L3Tip,X.1060..pyruvic.acid..6.714,2,165798338
2-161843465,AC204611.4_FG001,0.0328248040259989,res.fixed_indirect_Spikelets.PrimaryBranch_ts_LMAD.csv,res.fixed,LMAD,Spikelets.PrimaryBranch,2,165798338
2-199562109,GRMZM2G305060,-0.0194119837087145,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,205446603
2-209611679,GRMZM2G305060,-0.0199587448438533,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,215786173
2-215993883,GRMZM2G305060,0.0792748890609674,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,222171270
2-228721425,GRMZM2G305060,0.112610811095124,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,2,235065041
2-228721425,GRMZM2G015127,0.14619272189932,res.fixed_indirect_TasselBranchLength_ts_Kern.csv,res.fixed,Kern,TasselBranchLength,2,235065041
3-3727117,GRMZM2G305060,-0.0441682419658516,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,2960991
3-4556581,GRMZM2G305060,0.00495665331337382,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,3827389
3-13491849,GRMZM2G305060,-0.0324262150828787,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,12762304
3-28639468,GRMZM2G305060,-0.0850066662902101,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,28257719
3-66193457,GRMZM2G305060,-0.0379210909223136,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,66383421
3-148933063,GRMZM2G305060,-0.110173360615184,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,150203095
3-201696990,GRMZM2G305060,0.0605869990940342,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,3,204836915
4-13113169,GRMZM2G305060,-0.0951906028908918,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,14008545
4-56091524,GRMZM2G305060,0.0757912414834441,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,58399229
4-90293135,GRMZM2G305060,0.0676492909168512,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,93771478
4-92977762,GRMZM2G305060,-0.0410909107974808,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,96539490
4-92977762,AC149475.2_FG003,-0.0502632167453809,res.fixed_indirect_X.5280450..linoleic.acid..20.399_ts_LMAD.csv,res.fixed,LMAD,X.5280450..linoleic.acid..20.399,4,96539490
4-180266567,GRMZM2G305060,0.0184359369654484,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,183209526
4-187100708,GRMZM2G305060,0.0190178637440607,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,190389949
4-227043371,GRMZM2G305060,0.0635083185861173,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,4,231469973
5-19936223,GRMZM2G305060,0.130386078578637,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,20394576
5-48488202,GRMZM2G305060,-0.0435807883509253,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,50053198
5-53254422,GRMZM2G305060,-0.100523588058587,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,54898745
5-86052259,GRMZM2G305060,0.0678845899726327,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,88307776
5-95890112,GRMZM2G305060,-0.0602625675260728,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,98353819
5-158921684,GRMZM2G305060,-0.0610646493287005,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,162589832
5-201519732,GRMZM2G305060,-0.0279046511827131,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,5,206961388
6-27502756,GRMZM2G305060,-0.00325865769663111,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,28936277
6-34523521,GRMZM2G305060,0.0637402481924458,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,36056002
6-34928879,GRMZM2G305060,-0.0177065477359946,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,36483780
6-36910362,GRMZM2G305060,-0.127706738468621,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,38646489
6-37374543,GRMZM2G305060,-0.0443014989115181,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,39123837
6-37537744,GRMZM2G305060,-0.0566121401162774,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,39291063
6-112705883,GRMZM2G305060,-0.0314298676036793,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,116379602
6-127232679,GRMZM2G305060,0.0344827727264252,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,131016317
6-140599857,GRMZM2G305060,0.0745880056760657,res.fixed_indirect_X.1001..phenethylamine..13.742_ts_LMAN.csv,res.fixed,LMAN,X.1001..phenethylamine..13.742,6,144490680
